id,customer_id,product_id,amount,date
425,10-1887891,310842149-2,2662.5386,2002-07-27 23:14:03
426,36-7528065,677354828-4,61464.8502,2014-10-15 21:12:26
427,09-7471976,203639559-7,59746.3647,2005-07-04 06:34:01
428,06-0721498,630934530-3,69794.2656,2005-06-22 21:32:40
429,41-2593864,081472558-9,9451.7108,2006-09-14 09:57:43
430,28-5068076,684979735-2,93399.0907,2008-04-30 04:56:33
431,04-1708323,272400441-8,34942.2931,2004-03-09 00:10:59
432,74-9523286,182985636-7,17451.932,2002-04-05 23:49:09
433,37-6236404,891436249-3,188637.2951,1998-10-18 23:29:57
434,54-2748456,589458778-6,107792.0209,2005-01-10 22:44:54
435,28-0703884,684973888-7,1175.7608,1998-10-23 06:27:48
436,52-0738355,365601923-1,116924.1172,2003-11-12 00:37:03
437,48-1132626,364312742-1,120643.9818,2012-07-30 02:28:38
438,24-3974593,279672074-8,44025.7508,2002-01-25 23:32:48
439,26-2806034,008133160-6,20894.6552,2007-03-10 23:55:03
440,62-4848517,418235916-X,126009.4017,2005-01-24 18:06:14
441,68-3418840,683373339-2,11053.5503,1998-10-01 19:06:06
442,67-7111397,694767631-2,19067.5618,2010-02-20 02:39:35
443,51-6388651,218784345-9,41366.9371,2010-10-26 01:16:51
444,88-9733233,838142661-8,179441.223,2003-07-14 08:43:15
445,09-3929791,941407649-2,3084.8675,2008-05-06 11:57:20
446,65-0678672,294216561-8,13812.624,1998-06-06 07:54:12
447,15-0703985,296009777-7,108822.6493,2003-11-13 10:36:28
448,00-9617479,883416969-7,61806.3982,1999-05-10 23:15:08
449,65-5921908,512263517-X,165689.1389,2004-11-25 12:27:48
450,20-3830088,841651339-2,72006.3746,2004-02-23 15:06:53
451,24-8879463,003462615-8,47236.4796,1998-08-14 15:30:56
452,19-3636161,827045007-3,41375.5388,2001-08-21 12:46:06
453,16-9336537,820676242-6,229184.273,2009-12-09 01:22:00
454,82-4611048,984737695-6,9242.7317,2011-08-09 10:47:22
455,11-0412721,907231093-4,40241.837,2009-04-27 11:04:18
456,56-9823737,420110841-4,27744.7649,2013-03-20 06:13:11
457,70-7517010,093201684-7,64589.347,2003-11-25 09:56:18
458,48-3887088,533605413-5,35428.3117,2012-03-03 04:52:39
459,25-6827089,627066719-4,82995.4143,2009-08-05 01:34:17
460,73-3330768,787853727-5,151506.8147,2006-02-07 10:32:38
461,01-3207603,303201050-0,133295.9752,2012-10-10 03:35:23
462,14-3850109,179780542-8,46815.2104,2007-11-24 06:34:22
463,93-8495870,282931504-9,190351.2548,2008-06-15 23:49:24
464,09-2843383,849484628-0,9066.9268,2005-06-04 10:58:21
465,36-5877355,947079523-7,35341.6949,2015-12-22 07:42:19
466,68-2557706,766720825-5,88457.2083,2009-11-22 00:33:33
467,64-1528197,389696375-9,253229.6294,2002-08-09 08:52:21
468,91-7569922,467911299-9,20617.4687,2014-01-14 02:38:23
469,67-1814059,899969229-9,15476.7233,2002-01-09 03:25:00
470,96-9990893,210784872-6,42408.4505,2016-06-10 02:23:50
471,77-5325590,870452171-4,86366.0585,2001-03-06 10:15:47
472,96-2892761,462854383-6,17548.5089,2012-02-15 18:56:27
473,40-8449198,043251089-3,52934.9268,2007-03-16 11:46:12
474,53-3311212,084786163-5,38833.5734,2006-09-18 00:08:13
475,16-2027124,787853727-5,143217.0496,2003-06-19 14:58:33
476,99-6114301,175517182-X,51853.8516,2007-04-13 18:07:50
477,33-8293563,055397946-9,75031.0623,2002-07-20 07:53:04
478,10-0918804,360608995-3,29035.6955,2014-11-07 18:53:39
479,39-6247418,525721919-0,107342.9654,2003-03-12 23:55:33
480,91-9134026,572987004-3,29796.8536,2013-07-06 09:52:09
481,81-3108344,718267842-X,90692.0498,2016-01-23 04:41:53
482,00-5211258,216538751-5,75407.7522,2012-07-02 12:03:22
483,08-3809010,482988164-X,92169.0014,2013-05-03 07:07:22
484,17-8848231,179709017-8,8480.8926,2008-11-28 16:22:58
485,79-6862792,093201684-7,18958.0254,2000-09-18 11:40:12
486,27-9673083,812610449-X,12913.58,2006-07-01 16:43:44
487,21-1533001,217331556-0,23659.3628,2004-06-09 12:50:36
488,02-3786037,215667691-7,89172.2646,2012-05-01 04:28:40
489,81-6528972,456258239-1,61865.9157,2015-10-13 05:54:39
490,36-5877355,170050250-6,113767.0314,1999-01-27 14:05:12
491,83-8904677,407425187-6,43399.8106,2007-05-31 22:51:41
492,56-4831681,903678849-8,169403.5035,2016-04-08 02:33:31
493,08-6068894,062502260-2,36680.2383,1999-11-21 20:09:16
494,28-0703884,474697096-3,136252.4512,2006-07-17 21:01:29
495,15-6683180,516076536-0,93697.605,2002-10-20 03:32:20
496,41-1822922,991109627-0,25654.3401,2001-08-17 15:05:29
497,25-7005029,168793894-6,67402.0756,2005-01-28 21:19:58
498,42-6650708,892904975-3,75284.8567,2014-04-08 06:54:27
499,80-0335665,897344817-X,78062.8515,2003-08-12 17:45:21
500,92-6878698,525721919-0,136236.8341,2013-09-03 01:59:12
501,37-6767676,657071238-1,53380.2468,2009-05-13 16:02:04
502,81-4297552,322755302-3,144937.1498,2014-12-06 06:13:37
503,66-6752052,606874813-8,82021.8159,2010-10-10 01:39:26
504,10-2396025,574277073-1,112662.5029,2003-07-17 14:54:06
505,54-4082199,682267854-9,68771.1677,1999-04-15 12:45:52
506,89-0219669,135739195-1,53530.7483,2002-02-18 08:59:26
507,20-2864256,897344817-X,47929.1607,2000-02-18 20:46:14
508,13-6706346,318824047-3,88565.9086,1998-05-27 19:44:37
509,34-3882729,485567840-6,192794.9071,2016-05-15 07:28:22
510,64-4792699,852429633-X,39749.4823,2006-04-18 18:15:24
511,24-0475036,719364350-9,166585.6364,2013-03-30 12:26:45
512,70-8939461,085157877-2,2083.666,2003-10-29 18:58:01
513,39-5242143,989983458-0,15597.3444,2000-08-01 20:18:43
514,94-6459784,215452072-3,19479.1794,2003-02-15 14:55:00
515,43-7751466,817667626-8,147639.218,1999-06-11 15:51:46
516,91-7569922,923420408-5,52244.8626,2002-01-15 09:02:04
517,08-7754266,061605883-7,247089.3517,2006-01-26 08:34:25
518,99-5661600,214095476-9,54787.3688,2006-08-20 15:30:25
519,65-0192975,637712206-3,95886.8881,2006-06-21 13:39:02
520,47-5916286,209546526-1,115448.6561,2008-04-24 08:48:36
521,02-3786037,399840023-0,21943.9041,2015-10-14 12:51:31
522,55-8369079,158914988-2,95073.5866,1998-04-27 03:54:14
523,36-5173057,667524919-3,67949.3434,2009-04-01 00:06:31
524,27-4267185,068973257-0,10523.1841,2016-02-08 00:19:49
525,19-9427648,011527391-3,91108.8535,2013-12-18 00:53:50
526,99-5661600,272400441-8,97712.3482,2001-07-03 12:42:38
527,19-9427648,635927110-9,36611.6265,2005-03-06 22:40:41
528,10-1887891,734221494-9,104752.9168,2009-12-16 21:59:06
529,51-1521633,477204820-0,179385.2623,2013-12-11 20:34:46
530,49-4973890,911802045-3,16939.6857,2006-12-31 22:53:35
531,80-3949926,217331556-0,42800.7099,2012-09-16 03:40:35
532,86-6578126,512709098-8,101468.5678,2000-03-28 10:45:36
533,88-0890164,694767631-2,10102.1849,2005-04-23 02:41:44
534,50-4116661,836333969-5,261071.8259,1999-02-18 03:53:48
535,88-0890164,051700327-9,64995.7991,2010-07-09 11:41:26
536,94-6653460,569845441-8,87886.4121,2015-09-18 06:19:04
537,46-5003567,507498650-8,50020.3777,2007-07-09 08:46:49
538,17-4310820,276801004-9,61256.4065,2010-04-27 13:32:33
539,39-3691700,226461230-4,141921.8153,2008-12-26 11:24:09
540,81-7134659,820831519-2,79221.3997,2007-11-24 17:38:19
541,15-9619001,443544117-9,141810.82,2008-03-30 08:09:40
542,58-8881000,750349576-6,225814.84,2006-05-24 07:45:04
543,10-4016793,586014948-4,52104.2789,1998-10-29 13:51:00
544,45-7573556,641567912-0,43270.1184,2004-01-17 03:08:51
545,20-8664413,626142064-5,7754.9344,2008-05-17 07:51:25
546,17-7734952,747353369-X,12323.9122,2006-11-16 20:10:06
547,85-8987677,535502508-0,212485.0073,2014-08-24 02:34:45
548,01-5879685,649913150-4,59385.2083,2011-10-25 21:24:37
549,31-6712113,453532567-7,200212.6985,2011-04-05 09:28:14
550,76-2106812,561665863-4,79813.6922,2001-02-17 15:06:39
551,73-0721105,452915000-3,3172.4789,2010-05-03 22:40:46
552,19-7243108,718267842-X,264356.7387,2016-01-13 05:49:13
553,55-8369079,748315169-2,185346.4041,2012-10-17 21:02:24
554,41-1822922,073714030-5,55246.772,2014-12-31 12:45:26
555,81-9155233,447980326-2,118252.7263,2014-12-19 22:04:47
556,38-9198118,424174250-5,96082.1661,1999-10-04 02:12:41
557,27-6482995,709917424-X,4422.3223,2000-04-22 03:41:56
558,64-8435404,957594946-3,12460.0119,2012-12-15 05:52:11
559,76-9849998,305250946-2,201940.9901,1997-10-04 02:05:53
560,48-8138563,649913150-4,47042.4127,2012-03-12 17:22:23
561,96-9990893,783959618-5,90406.4193,2013-12-31 12:36:50
562,66-2928082,683114906-5,18626.0372,2015-11-24 13:58:01
563,91-0132399,007963832-5,105116.4467,1999-09-05 04:54:05
564,58-6922427,774866018-2,42613.7764,2007-01-12 00:32:09
565,15-9619001,533727624-7,1330.8658,2015-06-06 22:04:01
566,66-9418058,827985867-9,64536.3553,2000-11-23 10:03:55
567,38-5766835,632403842-4,53368.8414,2012-03-06 22:26:08
568,93-8514497,513778230-0,29496.5281,2012-09-10 08:36:34
569,27-9863038,181589347-8,14673.9225,2009-11-12 22:12:10
570,58-6528039,960971979-1,67012.3907,2002-09-27 22:11:44
571,09-3929791,840433304-1,93525.8786,2004-06-28 13:02:05
572,24-3197905,909286270-3,14550.6118,2002-03-21 05:58:47
573,76-9604004,230556581-X,95534.6268,2011-05-10 23:36:08
574,86-9040617,296009777-7,76972.7781,2008-04-22 09:37:05
575,84-7380472,372533620-2,4659.7359,2008-11-26 18:47:55
576,69-1008298,637712206-3,109261.5229,2003-11-19 20:38:47
577,22-3845583,877586560-2,174386.9502,1997-12-11 02:04:30
578,72-4384342,175753464-4,32766.2319,2010-08-11 04:51:05
579,02-7649827,388665035-9,34671.7261,2009-09-24 06:36:05
580,24-1895732,380164520-7,228465.0983,2000-12-25 02:54:16
581,81-7656372,166475354-0,41309.9607,2016-03-12 05:45:18
582,49-6628521,459076173-4,156913.7853,2012-04-07 02:16:46
583,22-0766477,452915000-3,3986.1426,1999-08-07 21:27:17
584,47-4216543,440394174-5,13497.6536,2012-09-07 19:05:44
585,43-7049831,183230393-4,31611.1731,2001-08-04 20:29:54
586,16-9336537,100256764-5,67486.0266,1999-07-02 03:42:57
587,54-0322286,465052532-2,156505.295,2012-07-08 08:56:23
588,84-9060931,951355868-1,19019.0455,2009-11-13 00:29:39
589,56-4424495,153940175-8,125893.3082,2007-10-13 21:55:23
590,51-5174790,530055441-3,184882.5326,2011-09-08 08:58:13
591,87-3947186,015006574-4,117805.0613,1998-03-15 17:26:17
592,56-4482070,380164520-7,159210.3585,2009-02-25 23:51:28
593,09-5456264,820345517-4,159656.48,2011-06-09 04:46:45
594,54-2748456,511143797-5,48191.3215,2008-03-18 00:11:44
595,50-0708054,785156735-1,115464.011,2004-11-05 15:04:32
596,77-8008626,928350361-9,23433.4875,2001-02-18 11:42:56
597,00-7709434,424975720-X,15079.8711,2000-02-17 16:40:02
598,95-1933390,832826085-9,220361.5854,2010-07-01 18:40:16
599,72-8957723,262558693-1,76462.1225,2005-07-05 10:50:39
600,82-2546239,975113818-3,29844.057,2013-11-30 02:14:23
601,39-7262318,841016596-1,63338.691,2015-09-20 00:52:12
602,17-9995999,840433304-1,68726.8621,2016-08-02 05:11:05
603,15-0703985,596952676-2,28778.2656,2005-11-08 04:28:43
604,67-1202417,110796223-4,86841.4408,2001-09-04 12:46:42
605,38-4573314,425278192-2,47869.158,1999-07-28 20:05:25
606,32-2668767,220439702-4,4456.2767,2005-06-30 22:29:46
607,61-4183580,406408406-3,40981.6688,2012-05-25 00:49:57
608,39-0165497,633104177-X,58130.6259,2003-02-21 16:23:20
609,44-5677096,718267842-X,65326.7556,2011-11-05 23:47:10
610,70-0073676,176846554-1,65892.2267,2013-06-11 21:47:16
611,47-9869627,398058155-1,72383.1261,2005-09-15 15:37:57
612,90-3218091,710702398-5,2345.0021,1998-11-17 19:27:22
613,48-8138563,083086058-4,82801.3541,2013-03-04 06:29:11
614,04-8467241,960970860-9,62506.0715,2005-08-23 15:00:47
615,00-5561749,660998640-1,27954.5163,2005-10-16 17:47:19
616,25-6899503,570480040-8,150681.3277,1998-09-16 14:09:06
617,06-3302729,705635855-1,101081.4479,2004-04-12 11:27:58
618,48-5761954,074544631-0,39750.5696,2015-05-25 08:37:58
619,72-0202026,688178100-8,21344.8127,2010-05-20 15:10:57
620,38-3486537,311303660-7,18181.7876,2016-02-04 18:20:37
621,86-6578126,243366660-0,100881.3681,2010-11-10 21:26:10
622,62-5906729,115431385-9,9801.5834,2005-06-04 22:42:29
623,21-5376437,076845483-2,3958.8988,2013-03-26 16:49:39
624,77-5498671,897344817-X,16654.8723,2006-05-16 19:26:22
625,20-3948088,667524919-3,74105.055,2005-04-04 09:20:47
626,86-1789443,210256465-7,41609.4303,2013-10-22 18:01:17
627,80-1395641,425278192-2,160912.2447,1998-01-18 16:41:43
628,84-5406752,424174250-5,92439.9243,2010-01-04 18:10:33
629,99-7909991,776307423-X,16707.86,2013-06-16 20:31:09
630,28-6601775,983385402-8,1847.0154,2004-12-07 09:37:21
631,43-3961413,884800094-0,125039.5568,2003-05-31 00:02:28
632,15-5687770,917281425-X,7880.4126,2016-05-28 23:46:01
633,88-0890164,071676852-6,4711.839,2001-01-11 05:59:40
634,84-2646381,963580804-6,238334.126,2003-05-15 19:37:15
635,81-7220778,922310899-3,37895.5289,2016-03-18 16:25:30
636,67-0506662,657336511-9,39884.3594,1999-10-27 20:28:32
637,33-8293563,506773320-9,36677.9085,2009-06-19 14:10:27
638,46-4487217,054442707-6,56354.8931,2006-03-26 04:30:14
639,19-9863768,792839934-2,68655.3831,2015-09-08 08:42:42
640,51-0013412,239440091-9,97462.7641,2001-02-21 13:53:08
641,26-5406501,397188256-0,146033.1247,2011-01-02 18:17:49
642,57-1732443,627066719-4,133931.7747,2016-04-10 00:31:22
643,40-5764568,907653742-9,1978.6561,2011-06-05 15:15:08
644,54-4082199,304651472-7,126904.1069,2003-08-05 09:29:37
645,87-5249376,100256764-5,129921.0643,2013-03-09 22:44:12
646,06-0721498,480139591-0,71004.2511,2007-06-02 00:10:24
647,65-5086418,702900560-0,91270.571,2012-08-30 03:02:09
648,39-3691700,582544731-8,42788.0837,2007-02-06 18:38:56
649,10-3661231,280915065-6,135603.2664,2009-11-06 08:39:27
650,02-8444141,135600908-5,384.2368,2008-12-21 23:50:44
651,74-7319751,897344817-X,83439.3478,2001-09-07 14:01:05
652,89-9226040,720850044-4,139743.3476,2016-08-02 11:15:34
653,42-9709822,032302535-8,30245.907,2009-02-25 17:05:09
654,01-6715076,135600908-5,1832.0775,2012-10-05 10:21:02
655,10-4016793,370436898-9,50423.5443,2009-06-23 10:08:00
656,35-3602080,533727624-7,443.5316,2011-06-20 21:19:52
657,23-8573029,668671648-0,36751.4431,2012-05-22 18:35:04
658,12-9483712,787853727-5,27593.7616,2007-11-17 23:01:35
659,88-0890164,032724415-1,48023.9852,2012-08-24 17:48:48
660,16-1629987,231399780-4,160786.6628,1998-09-22 19:10:44
661,90-8114706,068973257-0,4329.592,2009-10-21 14:56:19
662,29-6589955,389696375-9,54240.1573,2011-08-07 02:42:22
663,24-1895732,851333193-7,183202.5803,2010-04-06 18:49:29
664,36-5173057,720789818-5,15280.3505,2012-12-14 06:13:31
665,92-0742338,424174250-5,124896.3914,2004-10-18 21:49:43
666,04-6011731,370436898-9,124395.912,2011-12-09 22:46:31
667,57-2088860,914646771-8,211015.6101,2009-09-23 21:53:06
668,10-3661231,452915000-3,25808.4369,2013-05-27 08:55:06
669,26-3610493,578740959-0,69268.5469,2011-09-30 00:29:07
670,87-6573005,386539260-1,74764.5264,2002-06-24 00:07:18
671,98-0900142,276801004-9,98773.9467,2009-08-07 11:42:30
672,56-4482070,624207654-3,117733.7354,1998-06-28 19:44:41
673,35-3602080,342871752-X,73329.457,2015-03-05 18:41:35
674,39-9227214,741343654-X,108902.0878,2001-06-28 11:02:28
675,79-5590125,262708328-7,73177.8858,2000-10-20 00:00:19
676,27-6141381,792839934-2,130691.302,2003-06-14 06:36:26
677,68-2601329,061605883-7,82613.9511,2003-03-09 18:33:26
678,42-5233443,681412780-6,149216.9115,2015-04-28 08:51:18
679,44-2402632,554090833-3,8170.1245,2013-08-27 00:50:12
680,61-4708266,673272231-X,54640.3222,2009-10-13 14:35:36
681,79-6862792,348885499-X,27503.2393,2013-03-24 22:06:45
682,34-1633689,918095329-8,25575.4062,1997-10-10 08:54:56
683,37-4910174,074544631-0,28391.9793,2006-06-07 03:16:13
684,67-6672738,449509747-4,119175.5555,2001-10-22 16:18:48
685,45-5811584,652466420-5,8840.5847,2005-05-08 15:08:12
686,40-7984753,820831519-2,69046.4675,2006-01-08 13:35:54
687,31-3361928,942129544-7,68877.4056,2013-08-23 04:54:47
688,17-4310820,271321417-3,35956.5442,2000-06-15 01:43:30
689,92-9208097,641567912-0,118870.5021,2008-10-10 02:22:17
690,90-8138571,220439702-4,2811.3253,2015-11-04 05:23:51
691,89-9226040,896722103-7,187730.0352,2010-06-12 04:16:43
692,22-6261000,499259038-1,9980.3546,1999-10-26 06:17:42
693,73-1774992,307446106-3,31357.1671,2014-06-08 03:42:07
694,26-6030911,236873074-5,72307.9598,2003-08-11 19:04:13
695,51-0005141,552905214-2,144373.7996,2000-07-12 00:00:59
696,88-1120666,168793894-6,129040.4495,2014-06-23 11:56:31
697,46-8120530,689860590-9,61398.603,2005-02-15 22:50:12
698,01-7846538,243366660-0,38011.6265,2007-11-24 10:40:13
699,00-9617479,216538751-5,93633.2498,2003-12-31 11:32:36
700,14-3656948,484903976-6,1017.5566,2002-10-29 04:31:27
701,53-3722176,885441555-3,60032.0791,2012-05-31 05:35:56
702,27-6372269,104745611-7,111807.3999,2015-12-04 23:50:23
703,43-8676397,076845483-2,6141.8791,2010-05-02 06:16:19
704,51-1521633,245520481-2,58137.1551,2013-01-11 08:15:28
705,43-0938165,158914988-2,93652.2825,2011-04-16 14:50:04
706,52-2363713,512709098-8,48040.0888,2003-04-23 00:43:05
707,70-8939461,631065149-8,224992.568,2015-05-12 07:55:30
708,55-1575984,399740748-7,9768.2479,2002-01-11 17:45:37
709,76-3186490,033982246-5,5548.903,2009-12-26 15:04:21
710,54-1143178,838142661-8,210905.2917,2006-05-25 05:34:30
711,47-5916286,286025844-2,19884.3902,2003-09-09 06:27:47
712,96-8977883,667524919-3,55942.1547,2001-11-17 04:38:50
713,01-0101995,583694639-6,152964.4165,2009-06-06 22:25:15
714,99-0939065,884221246-6,28495.3365,2012-06-10 12:16:27
715,93-8514497,653325945-8,141274.0671,2005-08-24 14:14:25
716,27-9673083,754578983-0,87974.7345,2002-10-22 04:42:17
717,81-2920865,735671730-1,61132.9116,2013-08-02 00:48:36
718,46-8448557,884800094-0,135423.7303,2008-01-19 13:15:36
719,36-7528065,688178100-8,8206.2672,2002-07-29 14:09:14
720,35-7932610,928350361-9,65756.6544,2000-03-21 21:18:12
721,10-1887891,705559801-X,119948.1504,2002-09-10 02:24:42
722,84-9060931,659766465-5,223666.2816,2015-02-07 16:09:13
723,10-1621573,305250946-2,106511.5493,2014-05-01 09:20:37
724,28-9793973,916300716-9,9426.0805,2016-06-07 08:16:28
725,74-2005097,992902467-0,44834.3721,2002-08-03 22:52:21
726,83-8562000,144640712-8,32567.2257,1999-03-25 05:27:17
727,04-1708323,741679840-X,49269.4203,2013-08-21 00:03:24
728,46-9306420,586014948-4,38838.4825,2003-12-10 10:03:24
729,35-8873937,186393639-4,5903.7109,2004-02-28 05:51:39
730,41-2593864,641390357-0,8200.3623,1998-06-03 06:07:27
731,03-9043911,074544631-0,34858.3801,2005-05-23 17:17:47
732,97-8674334,715575350-5,10945.3352,2006-10-11 16:47:20
733,61-4548294,521650050-2,47047.5258,2008-10-11 10:06:39
734,44-2446139,214095476-9,56168.5333,1997-12-19 13:27:13
735,37-9199846,331541885-3,64287.1375,2000-08-07 16:07:16
736,46-6816683,144254509-7,125594.8994,2002-11-30 18:21:49
737,69-6294476,827045007-3,229390.6835,2007-08-19 15:21:17
738,10-4016793,776307423-X,14649.7283,2010-02-21 21:33:16
739,18-3850978,747455483-6,85378.086,2009-08-16 15:04:26
740,31-2207662,346289124-3,22390.1497,2000-03-24 13:09:34
741,16-9336537,942129544-7,46943.6895,2010-02-02 21:29:12
742,55-6227527,127525070-X,16346.9204,2003-06-19 12:06:27
743,50-0061539,304841755-9,33116.4938,2009-07-26 10:39:36
744,10-7084415,851333193-7,138900.6012,2006-01-03 16:20:33
745,02-3786037,789674376-0,80723.26,2011-03-20 03:53:17
746,02-2539928,755698357-9,40851.2504,2014-11-20 23:54:59
747,09-7261187,339971322-3,33110.0401,1999-06-13 02:37:53
748,61-1654023,941407649-2,355.8426,2011-05-14 12:08:40
749,47-4216543,365601923-1,107933.0153,2006-06-12 09:36:51
750,81-2920865,657071238-1,110324.717,2011-06-04 00:38:53
751,08-3134106,465009330-9,105414.0552,2008-11-04 11:20:29
752,68-5739969,365601923-1,127163.6455,2001-07-07 17:48:50
753,28-8787691,355730817-0,102292.8526,2000-06-30 21:35:11
754,68-2601329,989983458-0,3929.1773,2009-09-04 15:58:18
755,84-5406752,362616135-8,10279.3584,2015-08-18 04:38:28
756,17-8848231,115431385-9,3024.2155,2013-08-10 21:28:13
757,13-2818103,500313266-2,83413.5968,1998-03-17 10:59:48
758,17-9995999,127525070-X,22272.1578,2001-11-23 11:52:06
759,39-0165497,551312780-6,9843.9291,2000-10-12 20:21:30
760,17-8848231,680367885-7,8045.9227,2001-09-12 07:48:58
761,38-9591204,369671994-3,22063.8822,2012-01-19 18:23:29
762,02-7649827,423456986-0,15883.7751,2005-04-30 19:10:02
763,48-3041168,457779822-0,87265.5662,2014-05-01 14:49:42
