DAY_OF_MONTH,DAY_OF_WEEK,CARRIER,TAIL_NUM,FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY_NEW,CRS_ARR_TIME,ARR_TIME,ARR_DELAY_NEW,CRS_ELAPSED_TIME,DISTANCE
27,1,US,N162UW,1709,11618,EWR,11057,CLT,630,626,0,839,828,0,129,529
27,1,WN,N794SW,2524,13232,MDW,10792,BUF,2030,2046,16,2300,2252,0,90,468
27,1,WN,N219WN,3339,13232,MDW,10792,BUF,1315,1316,1,1540,1544,4,85,468
27,1,WN,N8609A,238,13232,MDW,10821,BWI,1535,1553,18,1820,1828,8,105,611
27,1,WN,N8614M,648,13232,MDW,10821,BWI,1250,1251,1,1530,1526,0,100,611
27,1,WN,N275WN,738,13232,MDW,10821,BWI,1955,,,2245,,,110,611
27,1,WN,N728SW,749,13232,MDW,10821,BWI,605,,,850,,,105,611
27,1,WN,N969WN,2691,13232,MDW,10821,BWI,815,822,7,1100,1053,0,105,611
27,1,WN,N448WN,3126,13232,MDW,10821,BWI,1810,1815,5,2105,2045,0,115,611
27,1,WN,N270WN,4922,13232,MDW,10994,CHS,1855,,,2200,,,125,745
27,1,WN,N8310C,479,13232,MDW,11042,CLE,1755,1759,4,2010,2006,0,75,307
27,1,WN,N489WN,768,13232,MDW,11042,CLE,1350,1359,9,1555,1603,8,65,307
27,1,WN,N200WN,824,13232,MDW,11042,CLE,1010,1008,0,1220,1215,0,70,307
27,1,WN,N903WN,1698,13232,MDW,11042,CLE,2030,2041,11,2245,2248,3,75,307
27,1,WN,N365SW,4646,13232,MDW,11042,CLE,620,624,4,830,837,7,70,307
27,1,WN,N425LV,638,13232,MDW,11057,CLT,1900,1857,0,2200,2136,0,120,584
27,1,WN,,662,13232,MDW,11057,CLT,955,,,1245,,,110,584
28,2,AA,N5CKAA,204,12892,LAX,13204,MCO,2155,2149,0,525,512,0,270,2218
28,2,AA,N5ENAA,205,13204,MCO,12892,LAX,930,929,0,1210,1201,0,340,2218
28,2,AA,N618AA,208,12892,LAX,13303,MIA,845,839,0,1630,1621,0,285,2342
28,2,AA,N3DLAA,209,12892,LAX,14771,SFO,1535,1534,0,1655,1643,0,80,337
28,2,AA,N3DLAA,209,14771,SFO,12892,LAX,1740,1731,0,1910,1853,0,90,337
28,2,AA,N009AA,213,11298,DFW,13256,MFE,1710,1721,11,1840,1855,15,90,469
28,2,AA,N009AA,213,13256,MFE,11298,DFW,1920,1950,30,2055,2123,28,95,469
28,2,AA,N3ELAA,290,10423,AUS,12478,JFK,1015,1244,149,1450,1735,165,215,1521
28,2,AA,N3DCAA,291,12478,JFK,10423,AUS,1715,1712,0,2035,2041,6,260,1521
28,2,AA,N4YNAA,293,11298,DFW,14570,RNO,850,852,2,1025,1034,9,215,1345
28,2,AA,N4YNAA,293,14570,RNO,11298,DFW,1105,1131,26,1620,1621,1,195,1345
28,2,AA,N3GWAA,294,11298,DFW,11433,DTW,700,656,0,1035,1014,0,155,986
28,2,AS,N762AS,64,12819,KTN,14747,SEA,1754,1722,0,2039,2004,0,105,680
28,2,AS,N762AS,64,14256,PSG,15841,WRG,1530,1529,0,1559,1549,0,29,31
28,2,AS,N796AS,65,12819,KTN,15841,WRG,900,854,0,955,931,0,55,82
28,2,AS,N796AS,65,14256,PSG,12523,JNU,1152,1205,13,1240,1250,10,48,123
28,2,AS,N796AS,65,12523,JNU,10299,ANC,1321,1321,0,1508,1451,0,107,571
28,2,AS,N796AS,65,14747,SEA,12819,KTN,705,659,0,820,807,0,135,680
28,2,AS,N796AS,65,15841,WRG,14256,PSG,1040,1014,0,1112,1037,0,32,31
28,2,AS,N644AS,66,15991,YAK,12523,JNU,1830,1802,0,1920,1903,0,50,198
28,2,AS,N644AS,66,12523,JNU,14747,SEA,2000,1940,0,2316,2245,0,136,909
28,2,AS,N644AS,66,10926,CDV,15991,YAK,1658,1638,0,1748,1732,0,50,213
28,2,AS,N644AS,66,10299,ANC,10926,CDV,1526,1523,0,1616,1615,0,50,160
28,2,AS,N755AS,67,12523,JNU,10299,ANC,1950,1935,0,2139,2100,0,109,571
28,2,AS,N755AS,67,12819,KTN,14828,SIT,1650,1641,0,1751,1727,0,61,183
28,2,AS,N755AS,67,14828,SIT,12523,JNU,1831,1820,0,1908,1851,0,37,95
28,2,B6,N228JB,1776,14100,PHL,10721,BOS,829,818,0,954,921,0,85,280
28,2,B6,N228JB,717,10721,BOS,12478,JFK,1030,1025,0,1141,1131,0,71,187
28,2,B6,N228JB,2402,12478,JFK,10792,BUF,1314,1308,0,1436,1428,0,82,301
28,2,B6,N228JB,2601,10792,BUF,12478,JFK,1512,1506,0,1640,1636,0,88,301
28,2,B6,N231JB,1334,14843,SJU,13204,MCO,931,928,0,1144,1125,0,193,1189
28,2,B6,N231JB,824,13204,MCO,11278,DCA,1850,1843,0,2058,2035,0,128,759
28,2,B6,N236JB,2301,10792,BUF,12478,JFK,828,826,0,953,943,0,85,301
28,2,B6,N236JB,2602,12478,JFK,10792,BUF,1031,1027,0,1151,1147,0,80,301
28,2,B6,N236JB,2401,10792,BUF,12478,JFK,1227,1228,1,1350,1339,0,83,301
28,2,B6,N236JB,286,12478,JFK,14576,ROC,1429,1424,0,1553,1538,0,84,264
28,2,B6,N236JB,485,14576,ROC,12478,JFK,1633,1623,0,1800,1739,0,87,264
28,2,B6,N236JB,2202,12478,JFK,10792,BUF,1845,1843,0,2017,2001,0,92,301
28,2,B6,N236JB,1001,10792,BUF,12478,JFK,2053,2043,0,2212,2204,0,79,301
28,2,B6,N236JB,2002,12478,JFK,10792,BUF,2259,2253,0,20,17,0,81,301
28,2,B6,N238JB,1285,10721,BOS,14122,PIT,625,615,0,818,814,0,113,496
28,2,B6,N238JB,1286,14122,PIT,10721,BOS,855,847,0,1027,1009,0,92,496
28,2,B6,N238JB,889,10721,BOS,11278,DCA,1605,1552,0,1745,1752,7,100,399
28,2,DL,N372NW,1637,11433,DTW,10821,BWI,1545,1544,0,1722,1708,0,97,409
28,2,DL,N375DA,1639,11193,CVG,15304,TPA,936,931,0,1143,1134,0,127,773
28,2,DL,N990DL,1640,10397,ATL,11433,DTW,1358,1400,2,1556,1705,69,118,594
28,2,DL,N965DN,1641,10397,ATL,14683,SAT,832,852,20,1019,1029,10,167,874
28,2,DL,N965DN,1641,14683,SAT,10397,ATL,1102,1108,6,1415,1406,0,133,874
28,2,DL,N329NB,1642,12953,LGA,11697,FLL,900,849,0,1214,1226,12,194,1076
28,2,DL,N324NB,1644,12953,LGA,14027,PBI,1205,1200,0,1518,1508,0,193,1035
28,2,DL,N958DN,1645,11433,DTW,11292,DEN,1215,1211,0,1336,1332,0,201,1123
28,2,DL,N930DL,1647,12953,LGA,10397,ATL,1059,1052,0,1339,1339,0,160,762
28,2,DL,N906DE,1649,12953,LGA,13303,MIA,1345,1340,0,1705,1701,0,200,1096
28,2,DL,N684DA,1650,12953,LGA,10397,ATL,1459,1458,0,1741,1801,20,162,762
28,2,DL,N3734B,1651,12889,LAS,13487,MSP,1310,1306,0,1817,1815,0,187,1299
28,2,EV,N19966,4130,15380,TVC,13930,ORD,1545,1536,0,1601,1610,9,76,224
28,2,EV,N16919,4131,11618,EWR,14524,RIC,1844,1842,0,2005,2015,10,81,277
28,2,EV,N27200,4132,15016,STL,11618,EWR,1347,1337,0,1710,1645,0,143,872
28,2,EV,N14920,4133,11618,EWR,14307,PVD,1446,1440,0,1546,1524,0,60,160
28,2,EV,N14920,4133,14307,PVD,11618,EWR,1616,1603,0,1732,1717,0,76,160
28,2,EV,N16963,4134,12264,IAD,12451,JAX,801,828,27,1016,1045,29,135,630
28,2,EV,N12166,4134,14524,RIC,12264,IAD,629,617,0,715,702,0,46,100
28,2,EV,N14542,4136,12264,IAD,15412,TYS,1702,1731,29,1840,1926,46,98,419
28,2,EV,N18556,4136,14576,ROC,12264,IAD,1340,1330,0,1455,1454,0,75,288
28,2,EV,N36915,4137,10397,ATL,11618,EWR,952,1115,83,1207,1325,78,135,746
28,2,EV,N36915,4137,11618,EWR,10397,ATL,630,751,81,909,1047,98,159,746
28,2,EV,N31131,4138,14730,SDF,13930,ORD,1046,1038,0,1113,1051,0,87,287
28,2,EV,N11565,4388,11618,EWR,12451,JAX,640,635,0,920,928,8,160,820
28,2,EV,N14905,4388,12451,JAX,11618,EWR,1139,1129,0,1402,1342,0,143,820
28,2,EV,N12567,4389,11042,CLE,10821,BWI,1530,,,1647,,,77,314
28,2,EV,N15948,4391,12266,IAH,11140,CRP,1755,,,1855,,,60,201
28,2,EV,N14116,4393,11618,EWR,12339,IND,640,635,0,901,902,1,141,645
28,2,EV,N13965,4395,11618,EWR,12339,IND,1333,1325,0,1549,1552,3,136,645
28,2,EV,N13965,4395,12339,IND,11618,EWR,1619,1618,0,1826,1806,0,127,645
28,2,MQ,N661MQ,2787,10685,BMI,11298,DFW,640,636,0,855,905,10,135,690
28,2,MQ,N632MQ,2788,11298,DFW,15919,XNA,2130,2127,0,2235,2230,0,65,280
28,2,MQ,N604MQ,2880,11921,GJT,11298,DFW,630,621,0,955,913,0,145,773
28,2,MQ,N628MQ,2881,11778,FSM,11298,DFW,620,611,0,720,712,0,60,227
28,2,MQ,N814MQ,2882,11298,DFW,13061,LRD,1725,1724,0,1845,1848,3,80,396
28,2,MQ,N814MQ,2882,13061,LRD,11298,DFW,1920,1912,0,2040,2033,0,80,396
28,2,OO,N935SW,5256,11109,COS,12266,IAH,555,,,919,,,144,809
28,2,OO,N935SW,5256,12266,IAH,12339,IND,1249,,,1610,,,141,844
28,2,OO,N748SK,6480,14771,SFO,10372,ASE,1303,1254,0,1614,1603,0,131,848
28,2,OO,N965SW,6481,11292,DEN,15919,XNA,950,949,0,1238,1222,0,108,616
28,2,OO,N970SW,6482,11109,COS,11292,DEN,1106,1128,22,1152,1211,19,46,73
28,2,OO,N954SW,6484,14570,RNO,14771,SFO,1016,1036,20,1135,1145,10,79,192
28,2,OO,N703SK,6484,14771,SFO,10423,AUS,1312,1307,0,1843,1832,0,211,1504
28,2,OO,N411SW,6485,10713,BOI,11292,DEN,1008,958,0,1200,1153,0,112,649
28,2,OO,N929SW,6511,12892,LAX,11638,FAT,2035,2029,0,2141,2125,0,66,209
28,2,OO,N498CA,6512,12892,LAX,11109,COS,745,746,1,1108,1103,0,143,833
28,2,OO,N730SK,6510,12892,LAX,14893,SMF,1541,1534,0,1710,1703,0,89,373
28,2,OO,N730SK,6510,14893,SMF,12892,LAX,1819,1809,0,1949,1957,8,90,373
28,2,OO,N862AS,2598,15376,TUS,12892,LAX,1740,1727,0,1815,1759,0,95,451
28,2,OO,N417SW,2599,14489,RDM,12892,LAX,825,819,0,1040,1039,0,135,726
28,2,OO,N465SW,2600,12892,LAX,14893,SMF,1630,1624,0,1750,1744,0,80,373
28,2,OO,N632SK,4686,12892,LAX,14057,PDX,1850,1848,0,2115,2120,5,145,834
28,2,OO,N632SK,4686,14107,PHX,12892,LAX,1748,1741,0,1815,1811,0,87,370
28,2,OO,N641CA,4687,12280,IDA,14869,SLC,630,624,0,740,708,0,70,188
28,2,OO,N825SK,4688,14057,PDX,12892,LAX,1531,1524,0,1745,1732,0,134,834
28,2,OO,N427SW,4689,14869,SLC,11109,COS,2005,1958,0,2151,2123,0,106,411
28,2,OO,N918SW,5414,14771,SFO,14489,RDM,2227,2224,0,2355,2351,0,88,462
28,2,OO,N223SW,5415,13024,LMT,14057,PDX,545,538,0,706,653,0,81,241
28,2,OO,N959SW,5416,13891,ONT,14771,SFO,2000,1953,0,2126,2211,45,86,363
28,2,OO,N959SW,5416,14771,SFO,13891,ONT,1810,1803,0,1929,1924,0,79,363
28,2,OO,N237SW,5417,14057,PDX,14747,SEA,1730,1728,0,1822,1824,2,52,129
28,2,OO,N959SW,6491,11292,DEN,15376,TUS,1222,1227,5,1424,1412,0,122,639
28,2,OO,N909SW,6491,15376,TUS,11292,DEN,1655,1650,0,1855,1843,0,120,639
28,2,OO,N961SW,6492,11292,DEN,11097,COD,2000,2001,1,2128,2134,6,88,391
28,2,OO,N563SW,6493,14771,SFO,13264,MFR,1950,2000,10,2121,2139,18,91,329
28,2,OO,N909SW,6495,11109,COS,12892,LAX,615,613,0,803,752,0,168,833
28,2,OO,N951SW,6497,11292,DEN,12992,LIT,947,948,1,1250,1241,0,123,771
28,2,OO,N423SW,2590,14679,SAN,12892,LAX,1945,1935,0,2030,2017,0,45,109
28,2,OO,N886AS,2915,11695,FLG,14107,PHX,1255,1246,0,1339,1323,0,44,119
28,2,OO,N496CA,2915,14107,PHX,14698,SBP,1450,1455,5,1533,1536,3,103,509
28,2,OO,N906SW,2916,13476,MRY,14107,PHX,1220,1212,0,1507,1456,0,107,598
28,2,OO,N953SW,5258,12945,LEX,13930,ORD,1917,1903,0,1943,1938,0,86,323
28,2,OO,N953SW,5258,13930,ORD,12945,LEX,1636,1635,0,1847,1838,0,71,323
28,2,OO,N976SW,5259,13029,LNK,13930,ORD,1455,1448,0,1630,1621,0,95,466
28,2,OO,N976SW,5259,13930,ORD,13029,LNK,1248,1245,0,1425,1423,0,97,466
28,2,OO,N945SW,5260,12206,HRL,12266,IAH,520,518,0,636,619,0,76,295
28,2,F9,N919FR,659,11292,DEN,14771,SFO,1835,1821,0,2012,1958,0,157,967
28,2,F9,N920FR,525,11042,CLE,11292,DEN,1105,1234,89,1228,1347,79,203,1201
28,2,F9,N921FR,405,11292,DEN,12892,LAX,1355,1357,2,1518,1506,0,143,862
28,2,F9,N921FR,406,12892,LAX,11292,DEN,1559,1553,0,1915,1909,0,136,862
28,2,F9,N922FR,595,10627,BIS,11292,DEN,710,701,0,746,733,0,96,516
28,2,F9,N922FR,741,11292,DEN,14107,PHX,905,857,0,1058,1035,0,113,602
28,2,F9,N922FR,742,14107,PHX,11292,DEN,1138,1121,0,1323,1319,0,105,602
28,2,F9,N922FR,263,11292,DEN,14908,SNA,1403,1358,0,1522,1507,0,139,846
28,2,F9,N923FR,750,14107,PHX,11292,DEN,845,845,0,1030,1042,12,105,602
28,2,F9,N923FR,158,11292,DEN,11423,DSM,1112,1123,11,1346,1407,21,94,589
28,2,F9,N923FR,159,11423,DSM,11292,DEN,1426,1434,8,1514,1515,1,108,589
28,2,F9,N923FR,692,11292,DEN,11003,CID,1555,1553,0,1837,1848,11,102,692
28,2,F9,N926FR,730,11638,FAT,11292,DEN,715,704,0,1025,1011,0,130,844
28,2,F9,N926FR,236,11292,DEN,10693,BNA,1122,1120,0,1445,1447,2,143,1014
28,2,F9,N926FR,237,10693,BNA,11292,DEN,1525,1522,0,1720,1727,7,175,1014
28,2,F9,N926FR,413,11292,DEN,12892,LAX,1830,1820,0,1953,1938,0,143,862
28,2,F9,N927FR,261,11292,DEN,14908,SNA,903,857,0,1023,1020,0,140,846
28,2,F9,N927FR,262,14908,SNA,11292,DEN,1104,1104,0,1413,1427,14,129,846
28,2,UA,N76508,1087,12892,LAX,14771,SFO,1909,1904,0,2038,2104,26,89,337
28,2,UA,N87507,1087,14771,SFO,10721,BOS,2227,2222,0,656,654,0,329,2704
28,2,UA,N27477,1088,13198,MCI,11292,DEN,1733,1729,0,1820,1814,0,107,533
28,2,UA,N27477,1088,13930,ORD,13198,MCI,1507,1501,0,1637,1623,0,90,403
28,2,UA,N33262,1089,11292,DEN,14831,SJC,2019,2018,0,2152,2155,3,153,948
28,2,UA,N35204,1089,13930,ORD,11292,DEN,1542,1544,2,1721,1702,0,159,888
28,2,UA,N37419,1090,11292,DEN,13930,ORD,1946,1945,0,2304,2256,0,138,888
28,2,UA,N74856,1090,12892,LAX,11292,DEN,1506,1503,0,1825,1821,0,139,862
28,2,UA,N37468,1091,13930,ORD,12892,LAX,1711,1719,8,1944,1937,0,273,1744
28,2,UA,N73259,1092,11292,DEN,12266,IAH,1222,1408,106,1543,1708,85,141,862
28,2,UA,N37468,1093,11292,DEN,13930,ORD,1251,1245,0,1616,1556,0,145,888
28,2,UA,N33294,1093,12892,LAX,11292,DEN,820,834,14,1145,1151,6,145,862
28,2,US,N440US,1810,15304,TPA,11057,CLT,1715,1712,0,1856,1843,0,101,507
28,2,US,N560UW,1811,13487,MSP,14107,PHX,730,725,0,1014,1010,0,224,1276
28,2,US,N127UW,1813,11057,CLT,15304,TPA,751,745,0,938,931,0,107,507
28,2,US,N742PS,1814,14100,PHL,10721,BOS,2015,2012,0,2128,2121,0,73,280
28,2,US,N444US,1815,14100,PHL,11057,CLT,1145,1251,66,1333,1434,61,108,449
28,2,US,N444US,1815,15304,TPA,14100,PHL,800,755,0,1030,1013,0,150,920
28,2,US,N765US,1816,15304,TPA,11278,DCA,700,654,0,912,854,0,132,814
28,2,US,N956UW,1819,10721,BOS,14100,PHL,1030,1023,0,1201,1149,0,91,280
28,2,US,N956UW,1819,14100,PHL,10721,BOS,815,805,0,939,916,0,84,280
28,2,US,,1820,10423,AUS,14100,PHL,1020,,,1431,,,191,1430
28,2,US,,1821,11057,CLT,11433,DTW,1635,,,1830,,,115,500
28,2,US,N757UW,1821,14524,RIC,11057,CLT,1428,1420,0,1550,,,82,257
28,2,US,N967UW,1822,14100,PHL,14027,PBI,1005,1014,9,1259,1313,14,174,951
28,2,US,N567UW,1824,14107,PHX,12889,LAS,850,843,0,900,851,0,70,255
28,2,US,N967UW,1825,14100,PHL,12266,IAH,1840,1836,0,2150,2207,17,250,1325
28,2,US,N938UW,1826,14100,PHL,14107,PHX,1015,1013,0,1347,1336,0,332,2075
28,2,US,N938UW,1826,14107,PHX,11057,CLT,1450,1445,0,2031,2028,0,221,1773
28,2,WN,N416WN,512,11292,DEN,13891,ONT,850,850,0,1005,950,0,135,819
28,2,WN,N461WN,1800,11292,DEN,13891,ONT,2015,2023,8,2140,2127,0,145,819
28,2,WN,N478WN,752,11292,DEN,14057,PDX,1205,1233,28,1350,1430,40,165,991
28,2,WN,N219WN,767,11292,DEN,14057,PDX,1945,1948,3,2140,2156,16,175,991
28,2,WN,N790SW,1259,11292,DEN,14057,PDX,850,852,2,1045,1042,0,175,991
28,2,WN,N214WN,223,11292,DEN,14100,PHL,1035,1037,2,1600,1556,0,205,1558
28,2,WN,N486WN,3056,11292,DEN,14100,PHL,1705,1723,18,2235,2239,4,210,1558
28,2,WN,N8606C,152,11292,DEN,14107,PHX,1700,1656,0,1855,1833,0,115,602
28,2,WN,N469WN,204,11292,DEN,14107,PHX,1400,1423,23,1550,1601,11,110,602
28,2,WN,N8618N,292,11292,DEN,14107,PHX,955,1001,6,1150,1144,0,115,602
28,2,WN,N8325D,373,11292,DEN,14107,PHX,2030,2026,0,2230,2208,0,120,602
28,2,WN,N8620H,805,11292,DEN,14107,PHX,1250,1314,24,1445,1451,6,115,602
28,2,WN,N628SW,2323,11292,DEN,14107,PHX,700,709,9,900,904,4,120,602
28,2,WN,N391SW,4020,11292,DEN,14107,PHX,1555,1621,26,1750,1754,4,115,602
28,2,WN,N484WN,4192,11292,DEN,14107,PHX,605,601,0,805,751,0,120,602
28,2,WN,N274WN,806,11292,DEN,14122,PIT,1700,1707,7,2200,2147,0,180,1290
28,2,WN,N201LV,2608,11292,DEN,14492,RDU,1700,1700,0,2215,2207,0,195,1436
28,2,WN,N715SW,3562,11292,DEN,14570,RNO,845,846,1,1005,1001,0,140,804
28,2,WN,N612SW,277,11292,DEN,14679,SAN,850,1035,105,1010,1153,103,140,853
28,2,WN,N7741C,474,11292,DEN,14679,SAN,1815,1841,26,1935,1943,8,140,853
28,2,WN,N636WN,910,11292,DEN,14679,SAN,2055,2058,3,2225,2222,0,150,853
29,3,AA,N5FBAA,253,12892,LAX,13830,OGG,915,909,0,1303,1316,13,348,2486
29,3,AA,N5FBAA,254,13830,OGG,12892,LAX,1433,1436,3,2145,2137,0,312,2486
29,3,AA,N505AA,255,11298,DFW,12889,LAS,920,929,9,1020,1018,0,180,1055
29,3,AA,N3BSAA,317,12953,LGA,13930,ORD,945,941,0,1130,1123,0,165,733
29,3,AA,N3KLAA,318,11298,DFW,13204,MCO,840,1050,130,1205,1410,125,145,985
29,3,AA,N3KLAA,318,13204,MCO,11298,DFW,1250,1501,131,1450,1713,143,180,985
29,3,AA,N4YGAA,320,11298,DFW,11618,EWR,935,927,0,1355,1319,0,200,1372
29,3,AA,N4YGAA,320,11618,EWR,11298,DFW,1450,1441,0,1755,1733,0,245,1372
29,3,AA,N002AA,322,10397,ATL,11298,DFW,1405,1530,85,1540,1658,78,155,731
29,3,AA,N002AA,322,11298,DFW,10397,ATL,1020,1107,47,1325,1401,36,125,731
29,3,AA,N3JWAA,323,11298,DFW,14771,SFO,1335,1335,0,1525,1524,0,230,1464
29,3,AA,N3JWAA,323,14771,SFO,11298,DFW,1610,1601,0,2130,2112,0,200,1464
29,3,AA,N584AA,324,11298,DFW,13204,MCO,1035,1035,0,1400,1358,0,145,985
29,3,AA,N584AA,324,13204,MCO,11298,DFW,1440,1510,30,1640,1700,20,180,985
29,3,AA,N3KHAA,325,12953,LGA,13930,ORD,1015,1009,0,1200,1130,0,165,733
29,3,AA,N3GYAA,326,13930,ORD,12953,LGA,2045,2040,0,2345,2324,0,120,733
29,3,AS,N562AS,520,14747,SEA,10800,BUR,1935,2031,56,2153,2250,57,138,937
29,3,AS,N626AS,522,14747,SEA,10800,BUR,755,752,0,1015,1003,0,140,937
29,3,AS,N527AS,523,10800,BUR,14747,SEA,1810,1816,6,2045,2054,9,155,937
29,3,AS,N569AS,524,14747,SEA,14908,SNA,615,601,0,847,843,0,152,978
29,3,AS,N626AS,525,10800,BUR,14747,SEA,1100,1056,0,1335,1325,0,155,937
29,3,AS,N708AS,527,13891,ONT,14747,SEA,1720,1715,0,2003,1958,0,163,956
29,3,AS,N527AS,528,14747,SEA,10800,BUR,1505,1459,0,1722,1734,12,137,937
29,3,AS,N767AS,530,14747,SEA,13891,ONT,735,734,0,958,952,0,143,956
29,3,AS,N708AS,532,14747,SEA,13891,ONT,1405,1359,0,1635,1622,0,150,956
29,3,AS,N767AS,533,13891,ONT,14747,SEA,1045,1042,0,1322,1320,0,157,956
29,3,AS,N617AS,539,10800,BUR,14747,SEA,700,655,0,935,924,0,155,937
29,3,AS,N795AS,551,14262,PSP,14747,SEA,1855,1844,0,2149,2135,0,174,987
29,3,AS,N760AS,554,14747,SEA,14262,PSP,1300,1256,0,1535,1518,0,155,987
29,3,AS,N760AS,555,14262,PSP,14747,SEA,1625,1616,0,1915,1904,0,170,987
29,3,AS,N506AS,558,14747,SEA,14262,PSP,910,904,0,1145,1132,0,155,987
29,3,B6,N328JB,1273,12478,JFK,10994,CHS,805,,,1008,,,123,636
29,3,B6,N328JB,2807,14321,PWM,12478,JFK,600,555,0,721,717,0,81,273
29,3,B6,N328JB,208,12478,JFK,14321,PWM,921,917,0,1034,1038,4,73,273
29,3,B6,N328JB,207,14321,PWM,12478,JFK,1110,1109,0,1223,1222,0,73,273
29,3,B6,N328JB,2402,12478,JFK,10792,BUF,1314,1305,0,1436,1431,0,82,301
29,3,B6,N328JB,2601,10792,BUF,12478,JFK,1512,1506,0,1640,1641,1,88,301
29,3,B6,N328JB,1185,12478,JFK,14492,RDU,1735,1746,11,1921,1929,8,106,427
29,3,B6,N328JB,1186,14492,RDU,12478,JFK,1957,2004,7,2126,2130,4,89,427
29,3,B6,N328JB,2002,12478,JFK,10792,BUF,2259,2253,0,20,12,0,81,301
29,3,B6,N329JB,515,10721,BOS,10792,BUF,710,700,0,849,925,36,99,395
29,3,B6,N329JB,816,10792,BUF,10721,BOS,925,945,20,1046,1057,11,81,395
29,3,B6,N329JB,117,10721,BOS,12478,JFK,1214,1201,0,1323,1313,0,69,187
29,3,B6,N334JB,2279,10721,BOS,11618,EWR,640,635,0,804,838,34,84,200
29,3,B6,N334JB,2280,11618,EWR,10721,BOS,846,903,17,1004,1002,0,78,200
29,3,B6,N334JB,1059,10721,BOS,14100,PHL,1525,1521,0,1704,1652,0,99,280
29,3,B6,N334JB,660,14100,PHL,10721,BOS,1740,1730,0,1910,1841,0,90,280
29,3,B6,N334JB,1089,10721,BOS,11278,DCA,1946,1940,0,2126,2117,0,100,399
29,3,B6,N337JB,1887,13933,ORH,13204,MCO,745,733,0,1050,1115,25,185,1091
29,3,B6,N337JB,724,13204,MCO,11278,DCA,1135,1155,20,1344,1354,10,129,759
29,3,B6,N337JB,823,11278,DCA,13204,MCO,1435,1443,8,1655,1732,37,140,759
29,3,DL,N711ZX,430,12478,JFK,14771,SFO,700,655,0,1040,1048,8,400,2586
29,3,DL,N723TW,432,12478,JFK,14771,SFO,1300,1256,0,1636,1634,0,396,2586
29,3,DL,N624AG,434,12478,JFK,14771,SFO,1730,1730,0,2112,2125,13,402,2586
29,3,DL,N706TW,435,12478,JFK,14771,SFO,1900,1859,0,2249,2249,0,409,2586
29,3,DL,N376DA,436,12478,JFK,14869,SLC,1055,1051,0,1410,1359,0,315,1990
29,3,DL,N369NW,437,12478,JFK,13487,MSP,1200,1154,0,1414,1400,0,194,1029
29,3,DL,N709TW,440,12478,JFK,14747,SEA,745,743,0,1103,1113,10,378,2422
29,3,DL,N722TW,442,12478,JFK,14747,SEA,1835,1836,1,2205,2143,0,390,2422
29,3,DL,N3746H,444,12478,JFK,14679,SAN,1910,2216,186,2237,104,147,387,2446
29,3,DL,N706TW,454,12478,JFK,15024,STT,829,828,0,1343,1335,0,254,1623
29,3,DL,N3746H,457,12478,JFK,14843,SJU,900,900,0,1350,1342,0,230,1598
29,3,DL,N388DA,458,12478,JFK,14107,PHX,2000,2000,0,2351,2254,0,351,2153
29,3,DL,N722TW,462,12478,JFK,14869,SLC,700,658,0,1030,1025,0,330,1990
29,3,DL,N721TW,466,14869,SLC,12478,JFK,830,823,0,1459,1458,0,269,1990
29,3,DL,N711ZX,468,14771,SFO,12478,JFK,1130,1134,4,1958,1957,0,328,2586
29,3,DL,N713TW,469,12478,JFK,14771,SFO,1000,1052,52,1335,1520,105,395,2586
29,3,EV,N15910,4087,11986,GRR,11618,EWR,1118,1117,0,1309,1301,0,111,605
29,3,EV,N11193,4088,10140,ABQ,12266,IAH,1713,1855,102,2007,2148,101,114,744
29,3,EV,N11193,4088,12266,IAH,10140,ABQ,1519,1717,118,1643,1833,110,144,744
29,3,EV,N16954,4090,12266,IAH,10140,ABQ,1740,1845,65,1904,2027,83,144,744
29,3,EV,N26545,4091,12953,LGA,12264,IAD,605,836,151,727,1031,184,82,229
29,3,EV,N11194,4092,11618,EWR,13495,MSY,1659,1653,0,1931,1935,4,212,1167
29,3,EV,N14125,4119,11618,EWR,14524,RIC,2116,2253,97,2235,2,87,79,277
29,3,EV,N12924,4583,11618,EWR,14321,PWM,1545,1617,32,1659,1749,50,74,284
29,3,EV,N12924,4583,14321,PWM,11618,EWR,1729,1810,41,1902,1947,45,93,284
29,3,EV,N16149,4584,11540,ELP,12266,IAH,1420,1450,30,1715,1758,43,115,667
29,3,EV,N16149,4584,12266,IAH,11540,ELP,1246,1328,42,1350,1421,31,124,667
29,3,EV,N14930,4586,12266,IAH,13256,MFE,907,1053,106,1030,1201,91,83,316
29,3,EV,N14930,4586,13256,MFE,12266,IAH,1310,1301,0,1420,1407,0,70,316
29,3,EV,N15948,4610,12266,IAH,11259,DAL,1531,1530,0,1637,1628,0,66,216
29,3,FL,N937AT,552,13204,MCO,13232,MDW,1030,1029,0,1220,1209,0,170,990
29,3,FL,N983AT,554,10397,ATL,14524,RIC,1635,,,1805,,,90,481
29,3,FL,N983AT,554,11697,FLL,10397,ATL,1355,1447,52,1555,1634,39,120,581
29,3,FL,N971AT,560,10821,BWI,11697,FLL,1755,1843,48,2035,2124,49,160,925
